"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045071","negative regulation of viral genome replication","39/4770","55/18888",0.709090909090909,2.80782161234991,7.80425149915851,1.46684934532222e-12,8.4317167367931e-10,6.32359454610202e-10,"EIF2AK2/OAS1/SRPK1/APOBEC3H/N4BP1/ZC3HAV1/OAS3/OAS2/IFIH1/PROX1/TRIM6/SLPI/ZNFX1/APOBEC3A/APOBEC3F/ILF3/BST2/SHFL/INPP5K/RSAD2/OASL/SRPK2/IFITM3/SETDB1/TNIP1/IFIT5/MX1/IFI16/FAM111A/ISG20/BANF1/IFITM2/IFIT1/IFITM1/ISG15/PLSCR1/APOBEC3G/APOBEC3D/CCL5",39
"GO:0034341","response to type II interferon","75/4770","142/18888",0.528169014084507,2.0914164230667,7.58812438540622,1.72779774748434e-12,9.10405429778621e-10,6.82783232668152e-10,"NUB1/WAS/SP100/EDN1/JAK2/IL12RB1/HCK/ACOD1/CCL17/MEFV/STX4/TYK2/RPS6KB1/CCL7/CCL2/CCL8/CCL1/CYP27B1/IL12B/WNT5A/CCL20/STAT1/KYNU/STXBP3/CD58/GBP3/GBP1/IRF1/BST2/ASS1/SHFL/GCH1/TRIM21/RAF1/PPARG/SYNCRIP/CALCOCO2/EPRS1/TLR2/CASP1/PARP9/NLRC5/IFITM3/GSN/CDC42EP2/VPS26B/GBP5/IFNGR2/CXCL16/JAK1/GBP2/GBP4/TLR3/CCL19/RAB43/PARP14/PTPN2/CDC42EP4/CCL13/IFITM2/IFITM1/DAPK1/CD47/SLC22A5/SIRPA/GBP7/UBD/SLC26A6/IRGM/MRC1/CCL5/CCL23/CCL4/CCL15/RAB7B",75
"GO:0045333","cellular respiration","112/4770","245/18888",0.457142857142857,1.81017070979335,7.41917766817757,2.39913196378468e-12,1.16690087746235e-09,8.75148947113359e-10,"NDUFAB1/SLC25A13/COX10/MDH1/BID/AIFM2/CS/IDH3G/COQ9/NDUFB2/DLD/FH/MSH2/ATP5F1D/NDUFB7/ACO2/HIF1A/TAFAZZIN/ANTKMT/PPIF/NDUFS8/ATP5F1B/NNT/MACROH2A1/GPD2/NDUFS7/COQ10B/ATP5PB/MFN2/SDHB/NR4A3/CAT/SLC25A51/ATP5F1E/NDP/CHCHD5/PANK2/TRAP1/NDUFA5/CBFA2T3/NDUFA10/COX7B/PDHA1/MYBBP1A/CCNB1/COQ10A/AFG1L/SUCLA2/UQCC2/PNPT1/UQCRC2/IFNAR1/SDHC/NDUFS6/MDH2/NDUFB9/SLC25A25/ATPSCKMT/DLAT/ME3/ATP5F1A/ATP5PF/OXA1L/NDUFV3/AK4/CHCHD4/SUCLG1/UQCRQ/FXN/NDUFB6/STOML2/ATP5F1C/IDH3A/GPD1/NDUFV1/NDUFS5/ATP5ME/CDK1/CYCS/UQCRH/MTLN/BNIP3/COX8A/C2orf69/PLEC/COX5A/CYC1/IDH2/SHMT2/UQCR10/IFNLR1/CYTB/ND2/ND5/ND4/ND1/ATP6/COX3/OPN3/SDHD/UQCC3/ND4L/ARL2/NDUFS3/TREX1/ATP8/ATP5MF/ATP5PO/IL10RB/CHCHD10/SCO2/SOD2",112
"GO:0002833","positive regulation of response to biotic stimulus","160/4770","390/18888",0.41025641025641,1.62451217545557,7.24377440734712,4.13114466615918e-12,1.86580198029461e-09,1.39930877601858e-09,"SARM1/CREBBP/MARK4/FYN/POLR3B/BIRC3/TNIP3/EIF2AK2/IPO5/IFI35/PVR/GRAMD4/LRCH4/CYLD/OAS1/LAG3/IRAK3/TREM2/EP300/NFKBIA/HCK/RNF125/RIOK3/TLR8/ACOD1/MEFV/PYCARD/RIPK2/TAX1BP1/NOD1/RIGI/DHX58/NAGLU/CRTAM/HSPA8/UNC93B1/BIRC2/OAS3/HCFC2/LY86/IL12B/WNT5A/MAPKAPK3/IFIH1/TRIM62/TNFAIP3/TRIM32/SLC46A2/CD274/TASL/RNF170/TRIM25/TRIM6/NMI/ZNFX1/ZBP1/EREG/IRF1/FFAR2/IRF3/TICAM1/LBP/ECSIT/NECTIN2/TRAF3/RFTN1/NINJ1/TRIM5/CD180/IRAK2/RSAD2/HAVCR2/OASL/CD36/USP15/APPL2/IRF4/TLR2/DDX60/CASP1/PARP9/TARBP2/NLRC5/S100A8/HSPD1/NFKBIZ/PIK3R1/FBXO38/TNIP1/TRIM41/MFHAS1/CD226/NEK7/ADAM8/MR1/BMP6/TOMM70/PRKCA/TRIM11/GBP5/PIK3AP1/APPL1/NLRX1/LRRC14/SQSTM1/GBP2/NLRP3/SLAMF6/S100A9/IFI16/AIM2/RBM47/TLR3/CGAS/SYK/CLEC4E/PHB1/NOD2/TNIP2/SIN3A/TRIM56/CD14/RNF34/FPR2/PRKCE/TMEM126A/RASGRP1/MYD88/RELA/STAT5B/BANF1/NPLOC4/TBK1/IRAK1/BRCC3/POLR3C/ZNRF1/HEXIM1/CARD9/TREML4/PLSCR1/PELI1/IRAK4/GPATCH3/LGR4/CLEC6A/TREX1/DDX3X/CPTP/IRGM/TICAM2/ZCCHC3/PRKDC/LYN/TRIL/MMP12/IKBKE/CCL5/RAB7B/MATR3",160
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","97/4770","208/18888",0.466346153846154,1.84661344944364,7.13645424863044,1.70664357273429e-11,7.19407154026594e-09,5.39538897906525e-09,"CASP10/CFLAR/PPP5C/ATP2C1/BIRC3/CUL1/TRAF3IP2/CASP8/TNFRSF1A/EDN1/DDX1/TRAF5/FKBP1A/RNF31/CD40/TRADD/NFAT5/RIPK2/TGFB1/NOD1/BIRC2/TRIM38/VEGFA/TFG/IL1A/TRIM62/TRIM32/TRIM25/TRIM6/TNFSF10/IL1B/RBCK1/CCR7/IRF3/TRAF2/TICAM1/APOL3/SLC44A2/BST2/TRIM21/TRIM5/TRIM22/FLOT2/CD36/HTR2B/RIPK1/CASP1/PELI2/SECTM1/BRD4/SLC20A1/PLK2/IFIT5/TAB3/JMJD8/REL/S100A12/SHISA5/TLR3/DDX21/ILK/PRKCB/CLEC4D/TERF2IP/NOD2/TNIP2/AKAP13/PRKCE/CANT1/PRL/CCL19/MYD88/RELA/TMEM9B/ZDHHC13/SHARPIN/TBK1/IRAK1/TMEM106A/ROR1/ZDHHC17/CARD9/S100A13/S100A4/FLNA/PELI1/IRAK4/LPAR1/MIER1/MAP3K3/CARD16/CLEC6A/NUP62/UBD/TICAM2/TRIM34/IKBKE",97
"GO:0002274","myeloid leukocyte activation","108/4770","241/18888",0.448132780082988,1.77449307132232,7.0335675645684,2.66832978161505e-11,1.054490575572e-08,7.90843793827356e-09,"FGR/KMT2E/GAB2/STAP1/LCP2/TRAF3IP2/SPHK2/TSPAN32/SBNO2/CD84/IFI35/RORA/FCGR2B/IL4R/GPR137B/PSEN1/PTPRC/UNC13D/TREM2/JAK2/PYCARD/STX4/NDRG1/RELB/HAMP/PIK3CG/ITGB8/NAGLU/PTPN6/WNT5A/FOXP1/STXBP3/SLAMF1/NR4A3/CLU/NMI/BATF3/PREX1/CXCL6/MT1G/TICAM1/RAC2/LBP/LDLR/NECTIN2/SYT11/PRAM1/NOTCH2/ANXA1/HAVCR2/IL6/IRF4/TLR2/THBS1/ANXA3/CRTC3/HSPD1/TSLP/MFHAS1/CD226/IL18/BATF/FCER1G/IFNGR2/S100A12/ZC3H12A/PRKCD/IL15/TLR3/DCSTAMP/SYK/CLEC4D/BATF2/PTGDR/SCN11A/RHOH/TNIP2/PTAFR/CXCL8/ITGAM/ADORA2B/PRKCE/RASGRP1/MYD88/C1QA/SPHK1/CSF1/TAFA3/TMEM106A/PLSCR1/LRRK2/S100A13/MYO18A/SHPK/TMEM229B/STK39/SUCNR1/FCGR3A/PLPP6/TREX1/UBD/VAMP2/IRGM/CEBPA/LYN/CCL5/MILR1/CRLF2",108
"GO:0006364","rRNA processing","102/4770","224/18888",0.455357142857143,1.80309973045822,7.02821789350882,3.00359400793879e-11,1.11716028895276e-08,8.37844644319767e-09,"LAS1L/TSR3/RRP12/MRTO4/NOP58/USP36/WDR3/WDR18/RRP15/EXOSC7/EXOSC5/WBP11/DIMT1/NOP14/ESF1/PES1/SNU13/NOP56/RBFA/RIOK3/ERCC2/DDX49/NPM3/GTPBP4/UTP6/GAR1/NOP2/BYSL/BRIX1/RRP9/ZNHIT6/EBNA1BP2/ERI3/HEATR1/RCL1/UTP20/RPL5/MRM2/DDX27/RIOK1/RPP40/EMG1/PPAN/DKC1/RPL27/WDR36/NAT10/PWP1/DDX56/RPL35/RPS24/METTL5/WDR12/UTP4/NOB1/URB1/RPS8/METTL25B/LYAR/NHP2/RPL7/PDCD11/NIFK/UTP14A/RRP1B/RRP1/RPL26/TFB2M/WDR43/UTP15/DCAF13/NOL6/DDX21/BMS1/RPUSD2/NOLC1/POP5/TSR1/ZCCHC4/PA2G4/CHD7/RPS21/RPS7/ISG20/DDX10/NSUN3/RPP25/RRS1/GEMIN4/RPS17/UTP11/RPL14/RPF2/MAK16/RPL10A/NSUN5P1/WDR46/RPS28/PWP2/PRKDC/FDXACB1/BOP1",102
"GO:0002218","activation of innate immune response","127/4770","298/18888",0.426174496644295,1.68754379300156,6.95381117755546,3.39393958443182e-11,1.19221555513125e-08,8.94134375898559e-09,"SARM1/CREBBP/MARK4/FYN/BIRC3/TNIP3/EIF2AK2/IPO5/IFI35/GRAMD4/LRCH4/CYLD/OAS1/IRAK3/TREM2/EP300/NFKBIA/HCK/RNF125/RIOK3/TLR8/ACOD1/MEFV/PYCARD/RIPK2/TAX1BP1/NOD1/RIGI/DHX58/NAGLU/HSPA8/UNC93B1/BIRC2/OAS3/HCFC2/MAPKAPK3/IFIH1/TNFAIP3/TRIM32/SLC46A2/CD274/TASL/RNF170/TRIM25/NMI/ZNFX1/ZBP1/IRF1/FFAR2/IRF3/TICAM1/LBP/ECSIT/TRAF3/RFTN1/NINJ1/TRIM5/IRAK2/RSAD2/HAVCR2/OASL/CD36/USP15/APPL2/IRF4/TLR2/DDX60/CASP1/TARBP2/S100A8/HSPD1/NFKBIZ/PIK3R1/TNIP1/MFHAS1/NEK7/TOMM70/TRIM11/GBP5/PIK3AP1/APPL1/NLRX1/LRRC14/SQSTM1/GBP2/NLRP3/S100A9/IFI16/AIM2/TLR3/CGAS/SYK/CLEC4E/PHB1/NOD2/TNIP2/SIN3A/CD14/RNF34/PRKCE/TMEM126A/MYD88/RELA/BANF1/NPLOC4/TBK1/IRAK1/BRCC3/ZNRF1/HEXIM1/TREML4/PELI1/IRAK4/GPATCH3/LGR4/CLEC6A/TREX1/DDX3X/CPTP/IRGM/TICAM2/ZCCHC3/PRKDC/LYN/TRIL/RAB7B/MATR3",127
"GO:0032496","response to lipopolysaccharide","143/4770","348/18888",0.410919540229885,1.62713800332538,6.86360002154432,4.95475971344693e-11,1.64889187726973e-08,1.23663116393786e-08,"UPF1/PAF1/FMO1/STAP1/TNIP3/CASP8/SBNO2/MAOB/SCARB1/PTGS2/FOSL2/NFKB2/EDN1/CXCL2/MGST2/CHMP5/IRAK3/TREM2/JAK2/TSPO/CSF2RB/NFKBIA/CD40/HCK/ACP5/ACOD1/SLC7A5/PYCARD/RIPK2/LILRB1/CSF3/RPS6KB1/CCL2/NAGLU/NFKB1/IL10RA/CYP27B1/LY86/IL12B/CD86/WNT5A/PLSCR4/MAPKAPK3/FOXP1/IL1A/GBP3/TNFAIP3/CD274/TRIM6/CD80/GJB6/SLPI/PCK1/CXCL6/PTGER2/IL1B/CCR7/IRF3/TICAM1/LBP/ASS1/AKAP12/LILRB2/IDO1/GCH1/TRIM5/EPHB2/CD180/IRAK2/CMPK2/HAVCR2/CD36/CDK4/IL6/IL36G/TLR2/IL18BP/CASP1/SMAD6/HADHB/CXCL9/TNFRSF11A/IFNAR1/DUSP10/S100A8/NFKBIZ/TNIP1/TRIM41/ANKRD1/ADM/ADAM17/BMP6/PRKCA/GBP5/CXCL13/ACE/PTGIR/CCR5/GBP2/NLRP3/S100A9/CXCL3/CXCL5/CXCL1/ZC3H12A/HPGD/CASP3/ABCA1/GJB2/CASP7/C2/NOD2/PRDX2/TNIP2/CXCL10/CXCL11/PTAFR/CXCL8/CD14/PRKCE/PTGER4/CEBPB/MYD88/RELA/CNP/PPM1E/THBD/IRAK1/PDE4B/SIGIRR/CD55/ARID5A/PELI1/SHPK/PDCD1LG2/IRAK4/SIRPA/CARD16/IRGM/TICAM2/LYN/MRC1/SOD2",143
"GO:0002221","pattern recognition receptor signaling pathway","113/4770","259/18888",0.436293436293436,1.72761224836697,6.85344927590227,7.23401289506103e-11,2.17128737846535e-08,1.62841583192295e-08,"SARM1/MARK4/BIRC3/TNIP3/EIF2AK2/IPO5/IFI35/GRAMD4/LRCH4/CYLD/OAS1/IRAK3/TREM2/NFKBIA/RNF125/RIOK3/TLR8/ACOD1/MEFV/PYCARD/RIPK2/TAX1BP1/NOD1/RIGI/DHX58/NAGLU/HSPA8/UNC93B1/BIRC2/OAS3/HCFC2/MAPKAPK3/IFIH1/TNFAIP3/TRIM32/SLC46A2/CD274/TASL/RNF170/TRIM25/NMI/IRF1/FFAR2/IRF3/TICAM1/LBP/ECSIT/TRAF3/RFTN1/NINJ1/IRAK2/RSAD2/HAVCR2/OASL/CD36/USP15/APPL2/IRF4/TLR2/DDX60/CASP1/TARBP2/S100A8/HSPD1/NFKBIZ/PIK3R1/TNIP1/MFHAS1/NEK7/TRIM11/GBP5/PIK3AP1/APPL1/NLRX1/LRRC14/SQSTM1/GBP2/NLRP3/S100A9/AIM2/TLR3/CGAS/CLEC4E/PHB1/NOD2/TNIP2/CD14/RNF34/PRKCE/TMEM126A/MYD88/RELA/BANF1/NPLOC4/TBK1/IRAK1/BRCC3/ZNRF1/TREML4/PELI1/IRAK4/GPATCH3/LGR4/TREX1/DDX3X/CPTP/IRGM/TICAM2/ZCCHC3/PRKDC/LYN/TRIL/RAB7B",113
"GO:0030217","T cell differentiation","130/4770","310/18888",0.419354838709677,1.66053966321769,6.81607497995188,7.44349345502014e-11,2.17128737846535e-08,1.62841583192295e-08,"RUNX3/NCAPH2/TNFRSF9/ARID1B/RC3H2/TRAF3IP2/PRDM1/AP3D1/SMARCD1/BCL3/RORA/NFATC3/FOSL2/IL4R/PTPRC/CYLD/LAG3/IL12RB1/PATZ1/DNAJA3/RIPK2/IL7/RELB/IL4I1/TGFB1/JAK3/CDK6/SHB/VSIR/LIPA/ZMIZ1/KAT2A/CRTAM/MDK/AMBRA1/TCIRG1/IL23A/IL12B/CD86/FOXP1/IL1A/RPL22/ARID1A/KMT2A/FOXO3/SLC46A2/EGR1/CD80/LY9/PREX1/PCK1/BTN2A2/SOX4/RUNX2/IRF1/IL1B/TNFSF9/CCR7/DLL4/LILRB2/RSAD2/IL2RA/ANXA1/CTSL/DTX1/IL6/ACTL6A/HLX/IRF4/STAT4/LMBR1L/ARMC5/BRD4/DUSP10/ITPKB/SOX13/ZC3H8/NFKBIZ/PIK3R1/IL18/ADAM8/ADAM17/ZFP36L2/MR1/SH3RF1/FZD7/BATF/BRAF/FCER1G/RUNX1/IL6R/JAK1/NLRP3/SLAMF6/ZC3H12A/IL15/SYK/TSC1/BRD7/RAG1/CLEC4E/CLEC4D/B2M/PRDX2/CTNNB1/RHOH/STAT3/IL7R/GPR183/JUNB/CHD7/PTGER4/RASGRP1/CCL19/SMARCC1/STAT5B/PTPN2/FUT7/ASCL2/SOCS3/JAG2/SOCS1/FANCA/ARID2/SEMA4A/ADA/IL27/SPN/PRKDC/PIK3R6",130
"GO:0032479","regulation of type I interferon production","65/4770","124/18888",0.524193548387097,2.07567457902211,6.98526886009029,7.89808788624119e-11,2.17128737846535e-08,1.62841583192295e-08,"POLR3B/CYLD/SIGLEC1/OAS1/KLHL22/RNF125/RIOK3/TLR8/ACOD1/PYCARD/RIPK2/RELB/LILRB1/ZC3HAV1/RIGI/DHX58/DTX4/OAS3/OAS2/TRIM38/IFIH1/STAT1/UAP1/NMI/IRF1/IRF3/TICAM1/RAB2B/TRAF3/TRIM21/XAF1/HAVCR2/DDX56/TANK/TLR2/PPM1B/TRIM65/HSPD1/ATG12/TOMM70/MORC3/NLRX1/REL/TLR3/CGAS/SYK/TRIM56/CD14/MYD88/BANF1/NPLOC4/TBK1/IRAK1/POLR3C/ISG15/SIRPA/GPATCH3/GBP7/TREX1/DDX3X/IRGM/TICAM2/ZCCHC3/MMP12/IKBKE",65
"GO:0032606","type I interferon production","65/4770","124/18888",0.524193548387097,2.07567457902211,6.98526886009029,7.89808788624119e-11,2.17128737846535e-08,1.62841583192295e-08,"POLR3B/CYLD/SIGLEC1/OAS1/KLHL22/RNF125/RIOK3/TLR8/ACOD1/PYCARD/RIPK2/RELB/LILRB1/ZC3HAV1/RIGI/DHX58/DTX4/OAS3/OAS2/TRIM38/IFIH1/STAT1/UAP1/NMI/IRF1/IRF3/TICAM1/RAB2B/TRAF3/TRIM21/XAF1/HAVCR2/DDX56/TANK/TLR2/PPM1B/TRIM65/HSPD1/ATG12/TOMM70/MORC3/NLRX1/REL/TLR3/CGAS/SYK/TRIM56/CD14/MYD88/BANF1/NPLOC4/TBK1/IRAK1/POLR3C/ISG15/SIRPA/GPATCH3/GBP7/TREX1/DDX3X/IRGM/TICAM2/ZCCHC3/MMP12/IKBKE",65
"GO:0002237","response to molecule of bacterial origin","149/4770","369/18888",0.403794037940379,1.59892280683813,6.75350707806096,9.04014124859497e-11,2.38170054645275e-08,1.78622089144387e-08,"UPF1/PAF1/FMO1/STAP1/TNIP3/CASP8/SBNO2/MAOB/FCGR2B/SCARB1/PTGS2/FOSL2/NFKB2/EDN1/CXCL2/MGST2/CHMP5/IRAK3/TREM2/JAK2/TSPO/CSF2RB/NFKBIA/CD40/HCK/ACP5/ACOD1/SLC7A5/PYCARD/RIPK2/LILRB1/AHR/CSF3/RPS6KB1/CCL2/NAGLU/NFKB1/IL10RA/CYP27B1/LY86/IL12B/CD86/WNT5A/PLSCR4/MAPKAPK3/FOXP1/IL1A/GBP3/TNFAIP3/CD274/TRIM6/CD80/GJB6/SLPI/PCK1/CXCL6/PTGER2/IL1B/CCR7/IRF3/TICAM1/LBP/ASS1/AKAP12/LILRB2/IDO1/GCH1/TRIM5/EPHB2/CD180/IRAK2/CMPK2/HAVCR2/CD36/CDK4/IL6/IL36G/TLR2/IL18BP/CASP1/SMAD6/HADHB/CXCL9/TNFRSF11A/IFNAR1/DUSP10/S100A8/NFKBIZ/TNIP1/TRIM41/ANKRD1/ADM/ADAM17/BMP6/PRKCA/GBP5/CXCL13/ACE/PTGIR/CCR5/GBP2/NLRP3/S100A9/CXCL3/CXCL5/CXCL1/ZC3H12A/HPGD/CASP3/ABCA1/GJB2/CASP7/C2/B2M/NOD2/PRDX2/TNIP2/CXCL10/CXCL11/PTAFR/CXCL8/CD14/PRKCE/PTGER4/CEBPB/MYD88/RELA/CNP/PPM1E/THBD/IRAK1/PDE4B/SIGIRR/CARD9/CD55/ARID5A/PELI1/SHPK/PDCD1LG2/IRAK4/SIRPA/TAP2/CARD16/C4B/IRGM/TICAM2/LYN/MRC1/SOD2",149
"GO:0016072","rRNA metabolic process","115/4770","266/18888",0.432330827067669,1.71192131271575,6.79694479558402,9.81769874675130e-11,2.4350623292688e-08,1.82624100707625e-08,"LAS1L/TSR3/RRP12/MRTO4/NOP58/USP36/WDR3/WDR18/RRP15/EXOSC7/EXOSC5/WBP11/DIMT1/NOP14/ESF1/PES1/SNU13/NOP56/RBFA/RIOK3/ERCC2/DDX49/NPM3/GTPBP4/UTP6/GAR1/NOP2/BYSL/BRIX1/MACROH2A1/XRN1/RRP9/NCL/GTF3C2/TAF1B/ZNHIT6/EBNA1BP2/ERI3/HEATR1/RCL1/UTP20/GTF3A/RPL5/MRM2/DDX27/RIOK1/RPP40/POLR1B/EMG1/PPAN/DKC1/RPL27/WDR36/NAT10/PWP1/DDX56/RPL35/POLR1E/RPS24/METTL5/WDR12/UTP4/NOB1/URB1/RPS8/METTL25B/LYAR/NHP2/RPL7/PDCD11/PELO/NIFK/UTP14A/DEDD/RRP1B/RRP1/DEDD2/RPL26/TFB2M/WDR43/UTP15/DCAF13/NOL6/DDX21/BMS1/RPUSD2/NOLC1/MARS1/POP5/TSR1/ZCCHC4/PA2G4/CHD7/RPS21/RPS7/SLFN12/ISG20/DDX10/NSUN3/RPP25/RRS1/GEMIN4/RPS17/UTP11/RPL14/RPF2/MAK16/RPL10A/NSUN5P1/WDR46/RPS28/PWP2/PRKDC/FDXACB1/BOP1",115
"GO:0002758","innate immune response-activating signaling pathway","119/4770","278/18888",0.428057553956835,1.69500022623411,6.78559989278543,1.00129085182649e-10,2.4350623292688e-08,1.82624100707625e-08,"SARM1/CREBBP/MARK4/FYN/BIRC3/TNIP3/EIF2AK2/IPO5/IFI35/GRAMD4/LRCH4/CYLD/OAS1/IRAK3/TREM2/EP300/NFKBIA/HCK/RNF125/RIOK3/TLR8/ACOD1/MEFV/PYCARD/RIPK2/TAX1BP1/NOD1/RIGI/DHX58/NAGLU/HSPA8/UNC93B1/BIRC2/OAS3/HCFC2/MAPKAPK3/IFIH1/TNFAIP3/TRIM32/SLC46A2/CD274/TASL/RNF170/TRIM25/NMI/IRF1/FFAR2/IRF3/TICAM1/LBP/ECSIT/TRAF3/RFTN1/NINJ1/IRAK2/RSAD2/HAVCR2/OASL/CD36/USP15/APPL2/IRF4/TLR2/DDX60/CASP1/TARBP2/S100A8/HSPD1/NFKBIZ/PIK3R1/TNIP1/MFHAS1/NEK7/TRIM11/GBP5/PIK3AP1/APPL1/NLRX1/LRRC14/SQSTM1/GBP2/NLRP3/S100A9/AIM2/TLR3/CGAS/SYK/CLEC4E/PHB1/NOD2/TNIP2/CD14/RNF34/PRKCE/TMEM126A/MYD88/RELA/BANF1/NPLOC4/TBK1/IRAK1/BRCC3/ZNRF1/TREML4/PELI1/IRAK4/GPATCH3/LGR4/CLEC6A/TREX1/DDX3X/CPTP/IRGM/TICAM2/ZCCHC3/PRKDC/LYN/TRIL/RAB7B",119
"GO:0009152","purine ribonucleotide biosynthetic process","96/4770","211/18888",0.454976303317536,1.80159170169007,6.80604743747997,1.20039768954177e-10,2.81115355221208e-08,2.10830081535504e-08,"NDUFAB1/SLC25A13/GUCY1B1/SPHK2/PDK3/ACSL4/VPS9D1/NDUFB2/DLD/TREM2/ACOT7/ATP5F1D/NDUFB7/TECR/MTHFD1/GUCY2F/TAFAZZIN/MLYCD/NME4/ANTKMT/ACSBG1/TGFB1/AK1/LIPA/PDHX/NDUFS8/ATP5F1B/NDUFS7/ATP5PB/SDHB/ELOVL3/ATP5F1E/PANK2/PAICS/PPAT/NDUFA5/NDUFA10/ACSS2/PDHA1/AMPD3/ATP5MC2/ADCY3/ATIC/PPCDC/NME7/MPC2/SDHC/NDUFS6/NDUFB9/ATPSCKMT/DLAT/ACSL1/ATP5F1A/ATP5MC3/ATP5PF/ACSS1/ADCY8/ADK/ATP5MJ/ATP5MC1/NDUFV3/ADCY9/AK4/GUCY1A1/ELOVL7/ADCY1/NDUFB6/STOML2/ATP5F1C/HACD1/COX11/NDUFV1/NDUFS5/ATP5ME/NPR1/IMPDH2/PFAS/ADSS1/ATP6V0C/ADA/ND2/ND5/ND4/ND1/ATP6/APRT/SDHD/UQCC3/ND4L/NDUFS3/ATP8/NME1/ATP5MF/ATP5PO/NME2/ACACA",96
"GO:2001233","regulation of apoptotic signaling pathway","157/4770","396/18888",0.396464646464646,1.5699002604663,6.66206087770353,1.45365452327677e-10,3.2826634109568e-08,2.46192241630145e-08,"GCLC/CFLAR/SLC25A5/TNFRSF12A/FYN/PLAUR/ZMYND11/BID/HGF/GCLM/FAS/CD44/CTNNA1/RRM2B/TRAF1/NGFR/EYA2/SP100/NCK2/FCGR2B/PTGS2/FGFR1/PSEN1/PTPRC/CYLD/DNAJA1/ICAM1/ITGA6/RFFL/TREM2/JAK2/FBXO7/HIF1A/STK4/CSNK2A1/PYCARD/MAZ/STX4/IL7/URI1/BBC3/MEIS3/PPP2R1A/HSPB1/TGFBR1/CREB3/CXCL12/UNC5B/PPIF/RPS6KB1/FBXW7/TPD52L1/EYA4/WNT5A/IL1A/ACVR1/HTRA2/NFE2L2/ARHGEF2/IVNS1ABP/TNFAIP3/TRIM32/CLU/TNFSF10/INHBA/G0S2/SNAI1/EEF1E1/IL1B/RBCK1/PLAGL2/TRAP1/IFI6/TRAF2/ADORA2A/ATF4/CDKN2D/BCL2L2/LGALS3/RAF1/FBH1/CTSL/FAIM2/USP15/MDM2/MARCHF7/SKIL/CTSV/RIPK1/YAP1/THBS1/ITGAV/PML/NOL3/PMAIP1/MCL1/S100A8/ACKR3/PHIP/NACC2/TCF7L2/ITPRIP/BCL2L11/NR4A2/SH3RF1/DEPTOR/NCK1/EYA3/FAIM/DEDD2/RPL26/S100A9/PRKCD/GPER1/FXN/DDIAS/PLEKHF1/NKX3-1/ACAA2/PRDX2/TMC8/CTNNB1/FEM1B/CRADD/ARMC10/RNF34/TRIAP1/BCL2L1/RPS7/QARS1/PPP1CA/RELA/PTPN2/BOK/GRINA/MAGED1/PRKRA/SIAH2/FAF1/MUC1/BCAP31/LRRK2/NOC2L/PTPN1/NF1/OPA1/SGMS1/RACK1/NDUFS3/SLC35F6/FIS1/DDX3X/GPX1/TNFSF12/TAF9/SOD2/SLC25A6",157
"GO:0009142","nucleoside triphosphate biosynthetic process","65/4770","126/18888",0.515873015873016,2.04272736348208,6.82606733772032,1.93525412573233e-10,4.21952132310535e-08,3.16454440523563e-08,"NDUFAB1/SLC25A13/SPHK2/VPS9D1/CAD/NDUFB2/TREM2/ATP5F1D/NDUFB7/TAFAZZIN/NME4/ANTKMT/TGFB1/AK1/LIPA/NDUFS8/ATP5F1B/NDUFS7/ATP5PB/SDHB/ATP5F1E/NDUFA5/NDUFA10/CMPK2/ATP5MC2/NME7/SDHC/NDUFS6/NDUFB9/ATPSCKMT/ATP5F1A/ATP5MC3/ATP5PF/ADK/ATP5MJ/ATP5MC1/NDUFV3/AK4/NDUFB6/STOML2/ATP5F1C/COX11/NDUFV1/DTYMK/NDUFS5/ATP5ME/CTPS1/TYMS/IMPDH2/ATP6V0C/UCKL1/ND2/ND5/ND4/ND1/ATP6/SDHD/UQCC3/ND4L/NDUFS3/ATP8/NME1/ATP5MF/ATP5PO/NME2",65
"GO:0045069","regulation of viral genome replication","49/4770","85/18888",0.576470588235294,2.28267850536441,6.88918421442272,2.14764678313789e-10,4.52652353659363e-08,3.39478903790744e-08,"EIF2AK2/HACD3/PPIE/OAS1/SRPK1/APOBEC3H/N4BP1/ZC3HAV1/OAS3/OAS2/TRIM38/IFIH1/PROX1/TRIM6/SLPI/ZNFX1/STAU1/APOBEC3A/APOBEC3F/ILF3/BST2/SHFL/TOP2A/INPP5K/RSAD2/OASL/SRPK2/TARBP2/IFITM3/SETDB1/TNIP1/IFIT5/MX1/ADAR/IFI16/FAM111A/CXCL8/ISG20/BANF1/IFITM2/IFIT1/IFITM1/ISG15/PLSCR1/GBP7/DDX3X/APOBEC3G/APOBEC3D/CCL5",49
